source_concept_id,source_concept_name,source_concept_comment,source_concept_data_type,source_concept_statistitcal_type,source_concept_values,concepts,mapping_transformation,transformation_type,mapping_comment,mapping_confidence,mapping_documentation,concept_concept_id,concept_concept_code,concept_concept_name,concept_domain_id,concept_vocabulary_id,concept_concept_class_id,concept_standard_concept,unit_concept_id,unit_concept_code,unit_concept_name,unit_domain_id,unit_vocabulary_id,unit_concept_class_id,type_concept_id,type_concept_code,type_concept_name,type_domain_id,type_vocabulary_id,type_concept_class_id
197,Eosinophile (ZL),,decimal,interval,null,"[{""concept_id"": 3006504, ""concept_name"": ""Eosinophils/Leukocytes in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""26450-7"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3006504,26450-7,Eosinophils/Leukocytes in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
214,HbA1c (ZL),,decimal,interval,null,"[{""concept_id"": 3004410, ""concept_name"": ""Hemoglobin A1c/Hemoglobin.total in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""4548-4"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3004410,4548-4,Hemoglobin A1c/Hemoglobin.total in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
217,Hämatokrit (ZL),,decimal,interval,null,"[{""concept_id"": 3023230, ""concept_name"": ""Hematocrit [Volume Fraction] of Arterial blood by calculation"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""32354-3"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3023230,32354-3,Hematocrit [Volume Fraction] of Arterial blood by calculation,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
223,Lymphocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3002030, ""concept_name"": ""Lymphocytes/Leukocytes in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""26478-8"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3002030,26478-8,Lymphocytes/Leukocytes in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
225,Metamyelocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3002179, ""concept_name"": ""Metamyelocytes/Leukocytes in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""28541-1"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3002179,28541-1,Metamyelocytes/Leukocytes in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
227,Monocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3001604, ""concept_name"": ""Monocytes [#/volume] in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""26484-6"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3001604,26484-6,Monocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
229,Myelocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3018229, ""concept_name"": ""Myelocytes/Leukocytes in Blood by Manual count"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""749-2"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3018229,749-2,Myelocytes/Leukocytes in Blood by Manual count,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
232,Plasmazellen (ZL),,decimal,interval,null,"[{""concept_id"": 3018718, ""concept_name"": ""Plasma cells/Leukocytes in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""13047-6"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3018718,13047-6,Plasma cells/Leukocytes in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
233,Promyelocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3011587, ""concept_name"": ""Promyelocytes/Leukocytes in Blood by Manual count"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""783-1"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3011587,783-1,Promyelocytes/Leukocytes in Blood by Manual count,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
238,Reticulocyten (ZL),,decimal,interval,null,"[{""concept_id"": 3027945, ""concept_name"": ""Reticulocytes/Erythrocytes in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""4679-7"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3027945,4679-7,Reticulocytes/Erythrocytes in Blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
243,Thrombotest (ZL),,decimal,interval,null,"[{""concept_id"": 3042131, ""concept_name"": ""Prothrombin time (PT) PIVKA sensitive actual/normal in Platelet poor plasma by Coagulation assay"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""52761-4"", ""valid_start_date"": 20080409, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3042131,52761-4,Prothrombin time (PT) PIVKA sensitive actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
248,Kupfer (ZL),,decimal,interval,null,"[{""concept_id"": 3027126, ""concept_name"": ""Copper [Mass/volume] in Serum or Plasma"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""5631-7"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8837, ""concept_name"": ""microgram per deciliter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""ug/dL"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3027126,5631-7,Copper [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,8837,ug/dL,microgram per deciliter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
249,Eisen (ZL),,decimal,interval,null,"[{""concept_id"": 3002400, ""concept_name"": ""Iron [Mass/volume] in Serum or Plasma"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2498-4"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8837, ""concept_name"": ""microgram per deciliter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""ug/dL"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3002400,2498-4,Iron [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,8837,ug/dL,microgram per deciliter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
254,Cyclosporin (ZL),,decimal,interval,null,"[{""concept_id"": 3010375, ""concept_name"": ""cycloSPORINE [Mass/volume] in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""3520-4"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8748, ""concept_name"": ""microgram per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""ug/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3010375,3520-4,cycloSPORINE [Mass/volume] in Blood,Measurement,LOINC,Lab Test,S,8748,ug/L,microgram per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
